web-scraper-order,web-scraper-start-url,Produit_titre,Prix
"1706545146-238","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","1,43 €/Kg"
"1706545146-239","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","1,35 €"
"1706545146-240","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","8,99 €/Kg"
"1706545146-241","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","2,99 €"
"1706545146-242","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","1,99 €/Kg"
"1706545146-243","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","0,35 €"
"1706545146-244","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","2,69 €/Kg"
"1706545146-245","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","1,59 €"
"1706545146-246","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","1,59 €/Pièce"
"1706545146-247","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","0,99 €"
"1706545146-248","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","3,96 €/Kg"
"1706545146-249","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","1,48 €"
"1706545146-250","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","3,69 €/Kg"
"1706545146-251","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","0,24 €"
"1706545146-252","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","1,99 €/Kg"
"1706545146-253","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","2,79 €"
"1706545146-254","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","2,79 €/Kg"
"1706545146-255","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","3,99 €"
"1706545146-256","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","3,99 €/Pièce"
"1706545146-257","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","4,99 €"
"1706545146-258","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","9,98 €/Kg"
"1706545146-259","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","3,59 €"
"1706545146-260","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","1,44 €/Kg"
"1706545146-261","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","2,99 €"
"1706545146-262","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","2,99 €/Kg"
"1706545146-263","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","3,59 €"
"1706545146-264","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","3,59 €/Pièce"
"1706545146-265","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","0,39 €"
"1706545146-266","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","2,59 €/Kg"
"1706545146-267","https://www.intermarche.com/rayons/fruits-et-legumes/legumes/7570","","3,29 €"
